Delivery_person_Age,Delivery_person_Ratings,label_Weatherconditions,label_Road_traffic_density,Vehicle_condition,label_Type_of_order,label_Type_of_vehicle,label_City,multiple_deliveries,Geo_distance
32,4.8,4,3,1,2,2,0,1,20.827407215133082
36,4.7,1,1,0,0,1,0,1,7.774458242271917
33,4.7,5,2,0,2,1,0,0,6.030781370269551
37,4.9,3,3,0,0,1,0,0,20.539828072102726
34,4.7,0,2,0,3,1,0,1,2.975545947584385
33,4.8,1,3,2,2,2,0,1,10.57971182630296
29,4.6,4,3,2,3,2,0,1,12.23488188507615
27,4.1,2,0,0,1,1,0,1,1.507218281413716
39,4.6,3,3,2,2,2,0,1,7.590021438430087
33,4.5,3,0,1,0,1,0,1,3.0986894561589557
35,5.0,5,0,2,2,0,0,0,20.24399554034944
30,5.0,0,2,1,1,1,2,1,6.276138627413788
30,4.9,1,0,2,0,0,0,1,7.58914997465734
38,4.4,3,1,1,0,1,0,1,16.365355795019745
39,4.1,3,1,1,2,1,0,1,9.07447898190687
32,4.6,3,0,2,3,2,2,1,20.212363674870236
33,4.9,4,3,1,1,2,0,1,9.107284201919228
32,5.0,3,2,0,1,1,0,1,6.045838537235506
31,4.3,5,2,0,0,1,0,1,2.9924326490965956
31,4.7,3,1,1,1,2,0,0,7.633313679223672
32,4.7,4,3,2,1,2,2,1,10.84725270716167
29,4.6,3,3,1,1,1,0,0,16.45540413434757
22,4.8,0,1,1,1,1,2,1,4.654290210819338
25,4.9,2,3,2,2,2,2,1,17.044162145029446
31,4.7,3,0,1,3,1,0,1,7.55147768893424
30,4.4,0,0,2,1,2,0,1,10.624594799022637
21,4.7,2,0,1,2,1,2,0,1.5690347154047222
20,4.9,1,1,2,1,1,0,1,19.939087238883076
38,4.7,0,0,0,0,1,0,1,3.0990238504334924
32,4.7,1,1,1,1,2,0,1,9.329126598830861
31,4.6,3,1,2,3,2,2,0,9.414207472710384
30,4.5,1,2,1,3,1,2,0,6.197038931411321
22,4.4,1,3,2,0,0,0,1,20.80466413944012
27,4.7,3,0,0,1,1,2,1,19.631187551423558
39,4.7,0,0,0,3,1,0,0,3.138069407388937
24,4.8,0,3,1,2,1,0,1,20.141420461759367
32,4.2,3,0,0,2,1,0,0,1.5574339857320536
20,4.6,3,2,2,3,0,0,0,6.1978071330011595
31,4.9,5,3,1,0,1,2,0,9.204558934599385
37,4.9,5,0,2,2,0,0,0,1.5295340177411298
34,4.4,5,1,1,0,2,0,1,6.049679408115345
20,4.7,5,0,1,3,1,0,1,1.5495001864105562
39,4.7,0,1,2,3,0,0,1,16.79174975722801
36,3.6,2,3,1,3,1,0,1,19.340262441636273
25,4.5,1,0,1,2,1,2,0,3.0141380040745585
36,4.4,2,1,1,0,1,0,1,6.041656803069341
34,4.7,3,3,0,1,1,0,2,17.10286266166346
34,5.0,3,1,1,0,1,2,1,10.431978617340413
30,4.7,1,1,2,0,2,2,0,7.746447000058102
22,4.8,1,0,1,1,1,2,0,3.0358032013663694
25,4.6,4,3,2,2,2,0,0,7.589467220002331
31,4.9,0,1,0,0,1,0,1,4.465068381023686
32,4.3,3,3,0,0,1,2,0,12.394039281844009
31,4.9,1,3,0,3,1,0,0,17.041193611787897
24,4.8,5,3,0,2,1,2,1,9.067747701021831
21,4.1,3,3,0,2,1,0,2,20.82923788718981
32,4.8,0,0,0,1,1,0,1,11.903799009959794
23,4.9,2,3,0,2,1,2,0,7.439985356282967
24,4.6,3,3,2,3,2,0,0,12.552275755914396
36,4.8,5,0,1,2,2,0,1,10.571404917113615
26,4.7,0,0,0,0,1,0,1,10.884860872662127
34,4.7,1,0,0,3,1,0,1,1.5271741659788676
32,3.9,5,3,1,2,2,0,1,17.25937671693666
27,4.9,2,0,1,3,1,0,1,3.04770688372384
36,4.4,0,3,1,2,1,0,2,19.630567401615682
30,4.8,3,0,1,0,1,0,1,16.695143788849723
37,4.9,4,1,2,2,1,0,1,12.098912595996772
35,4.7,5,0,2,0,2,2,0,20.39744277518833
38,4.7,1,1,1,2,1,0,1,19.591442016211666
22,5.0,4,0,1,3,1,0,1,8.927537676383599
29,4.1,3,0,0,0,1,0,1,4.707104052532131
25,5.0,4,0,0,2,1,2,0,1.4882514790819021
39,4.6,1,1,0,0,1,0,1,13.94264133303747
35,4.9,0,3,0,0,1,0,2,20.823995403517568
28,5.0,0,3,1,0,2,0,1,10.432729193117007
22,4.9,2,3,2,1,1,0,0,7.562208879649091
22,4.8,1,3,0,3,1,0,1,4.5880893658071775
28,4.9,1,3,2,3,2,0,1,16.392909770785003
39,4.5,3,1,2,0,0,0,1,10.571127831273872
34,4.6,0,0,2,3,2,0,1,12.410450496479083
36,4.5,1,0,2,1,0,0,1,7.647590705974561
38,4.9,1,1,0,2,1,0,1,16.872734408010622
21,5.0,2,1,1,2,2,2,1,6.045613612697801
26,4.7,3,3,1,0,2,0,1,17.063961737396863
39,4.4,5,3,0,2,1,2,0,7.747850339383857
34,4.4,2,3,2,2,2,2,2,13.747942635381355
25,4.7,3,3,1,3,1,0,0,10.549643455118284
34,4.5,2,3,2,3,1,0,0,4.654125267189472
33,4.5,5,0,2,1,2,0,0,4.583876758825484
34,4.9,0,2,2,2,2,0,1,6.219459890681801
28,3.3,4,0,2,0,0,0,2,12.2228229117055
25,4.8,4,3,2,3,2,0,1,10.571180956867906
27,4.6,5,3,1,3,1,0,1,7.589543265875354
21,5.0,5,2,0,1,1,2,0,6.03183662266173
30,4.8,0,1,1,3,1,0,1,7.635247469697659
36,4.4,3,1,2,3,1,0,1,7.7455168127771685
29,4.2,2,0,0,2,1,2,1,3.0992292872260374
38,4.6,1,1,2,1,2,0,1,9.061426530475481
22,4.6,3,1,2,0,2,0,0,19.631219158599137
35,4.9,4,0,1,3,2,2,0,3.035957834368339
23,4.9,3,3,2,3,0,0,1,13.65977087384612
20,4.2,3,1,0,3,1,0,1,12.142093636687232
24,4.5,3,1,1,2,1,0,0,13.592501394228012
25,4.6,0,0,0,3,1,0,1,9.414207472710384
31,4.9,5,0,1,1,1,0,1,1.5179978116866137
25,4.1,2,3,0,2,1,0,1,4.464113950944991
29,4.0,3,2,0,2,1,0,1,6.1181996269858905
33,4.7,1,3,1,3,2,0,1,16.577488524535223
23,5.0,4,0,2,0,1,0,0,3.0143866935142984
38,4.6,1,3,2,3,0,0,1,10.859228110858677
34,4.1,3,0,0,1,1,0,1,7.670294054159628
25,4.8,2,2,2,1,0,0,1,3.059379238509978
37,4.7,4,0,2,3,2,0,1,16.365469292582585
34,4.9,1,1,1,0,2,0,1,12.552275755914396
33,4.1,3,2,0,0,1,0,1,3.054566519402013
35,4.9,0,1,0,3,1,0,3,12.552275755914396
31,4.7,3,0,0,2,1,0,1,20.827407215133082
38,4.9,2,1,2,2,2,0,0,7.536191437029747
25,4.8,4,0,0,3,1,2,0,3.0988117968076545
20,4.8,0,1,0,2,1,0,1,5.9518321918394275
38,4.6,5,1,1,2,1,2,1,7.670294054159628
27,4.1,0,1,1,2,1,0,0,12.2161949334661
38,4.9,4,1,1,3,2,2,0,4.648172911966466
36,4.9,4,0,0,1,1,0,0,1.54958711395227
32,4.6,4,3,1,2,2,0,1,20.24335402965451
28,4.6,5,0,1,1,1,2,0,1.5493596914282974
23,4.7,2,3,1,1,1,0,1,9.107798410221763
32,4.7,1,0,1,3,1,0,1,4.664779343911222
21,4.2,3,2,0,0,1,2,1,3.0534544255650093
26,4.6,0,0,1,3,2,2,0,1.5513238067891462
24,4.5,3,0,1,1,2,2,0,1.5105048384811501
33,4.7,3,0,2,1,2,0,0,12.099048379319935
21,4.8,5,3,1,2,2,0,0,16.635254743950217
21,4.8,4,2,1,3,1,0,0,6.2296755316672305
39,4.1,3,1,0,2,1,0,2,11.92279608165916
20,4.7,2,3,0,3,1,2,1,17.041284717657593
32,4.9,5,2,1,0,1,0,1,6.276138627413788
38,4.7,3,0,1,1,2,0,1,4.664630782216606
33,4.8,3,0,2,0,0,0,1,13.39091144683634
36,4.2,0,3,0,1,1,2,1,4.588766117367849
39,4.9,2,0,1,2,1,2,1,12.081629347034385
30,4.8,1,1,1,3,2,0,1,13.592319121658754
34,4.4,5,3,2,3,2,0,1,9.414207472710384
37,5.0,2,2,1,1,2,0,0,3.0145952544337877
22,4.8,5,3,0,2,1,0,1,13.944427583887085
37,4.6,4,3,2,2,2,0,1,10.572487634373488
20,4.8,4,1,1,1,1,0,0,8.942314012893094
37,4.6,4,3,1,0,1,0,0,9.164099415262326
23,4.6,4,0,0,3,1,0,0,20.16674507207519
26,4.8,0,3,2,1,0,0,0,17.03947169055914
38,4.4,2,3,1,0,1,2,1,4.52182618432303
36,4.3,5,3,0,2,1,0,1,19.87900471871662
27,4.8,1,1,1,3,2,0,1,10.983241696284242
39,4.1,5,1,0,1,1,0,1,9.203394311041274
33,4.7,3,0,2,0,0,2,1,7.561976591938231
21,4.5,0,0,2,0,2,2,0,4.664602978341938
36,4.6,3,3,0,1,1,0,1,13.661199383826538
26,2.8,4,0,2,2,0,0,0,16.871969938410068
26,4.6,5,0,0,2,1,0,1,10.846702356618382
25,4.6,3,3,1,0,1,0,0,9.106847014844618
34,4.8,5,1,2,2,0,0,0,13.593979183831362
26,4.8,5,0,1,2,2,2,0,3.102770127437017
37,5.0,2,3,1,3,1,0,1,7.7464992706663365
35,4.6,5,1,1,0,2,0,1,7.670551156750298
33,4.5,2,2,1,0,2,0,1,3.0553946629313606
22,4.8,1,2,2,0,1,2,1,6.276138627413788
29,3.4,4,0,1,2,1,0,1,13.591519386308438
36,4.6,2,3,1,0,2,0,1,12.055325619956319
31,4.4,2,1,0,3,1,0,2,13.993239375923967
35,4.4,0,3,2,3,0,0,1,11.89153270542639
29,5.0,2,1,1,3,2,0,0,4.581418791918972
21,4.6,1,0,0,3,1,2,0,4.459739764075748
27,4.6,2,0,1,1,2,2,0,2.9279142999673726
31,5.0,4,0,1,1,2,2,1,1.5072188473775159
20,4.6,1,0,2,0,2,0,1,12.08114988633562
20,5.0,2,2,2,2,2,2,0,3.0594107982187775
27,4.8,1,1,1,1,2,0,0,6.071907624966068
34,4.7,1,0,1,0,2,0,0,1.54958711395227
36,4.5,1,0,0,3,1,0,0,3.0983565220917844
39,4.4,0,1,2,3,0,0,1,10.844828262382588
27,4.2,2,0,0,2,1,0,1,1.5269419161565758
31,4.6,0,2,1,1,2,0,1,5.951835744236669
36,4.8,4,0,1,2,2,2,1,3.0992433209272896
31,4.8,2,0,1,2,1,0,0,9.177302192003234
20,5.0,1,1,0,3,1,1,1,16.611603446539622
26,4.8,2,0,1,3,1,0,0,1.507319328344442
20,4.9,2,2,1,0,2,0,1,3.0682457244058714
25,4.7,3,0,0,1,1,0,1,16.79967391085194
21,4.8,4,1,1,1,2,0,0,13.944512755807573
34,4.6,3,0,2,2,0,0,1,17.25937671693666
33,4.0,1,3,1,1,1,2,1,19.879046170844394
28,4.6,1,2,0,3,1,0,0,3.1149021437742586
34,4.7,3,0,0,1,1,0,0,19.340757604690868
22,4.8,4,0,2,1,2,2,1,9.07457495490975
24,4.7,5,3,2,2,0,2,1,9.329363924112965
28,4.5,2,3,1,3,1,0,1,4.53136514504565
25,4.8,5,3,0,0,1,2,1,20.141430602265977
26,4.5,5,0,1,3,2,2,0,7.845173108613386
33,4.7,3,2,0,0,1,0,1,2.992418095863996
39,4.9,3,0,0,3,1,0,1,17.102456375509604
27,5.0,1,0,1,0,2,0,1,4.66463214926593
24,4.9,2,3,2,1,1,0,0,12.41098783330408
24,4.8,2,1,1,3,1,0,1,17.041437201308558
26,4.2,3,0,0,2,1,0,1,9.158988976533381
29,4.7,3,3,1,3,2,0,1,13.946200129119886
20,4.7,5,3,1,3,2,0,1,20.14107759067161
25,4.7,1,1,1,3,2,2,0,4.707104052532131
39,3.9,2,3,2,0,0,0,2,12.272409898050832
36,4.0,1,0,0,2,1,2,1,10.983241696284242
38,4.8,1,3,2,0,2,2,0,7.5900237783184785
39,4.8,5,3,1,3,1,0,1,4.587554339065332
38,4.9,5,3,1,2,2,0,1,7.774411302442309
33,4.3,3,0,0,1,1,0,0,7.669668928940159
24,4.7,4,3,2,2,1,2,1,13.941533701364968
24,4.6,2,1,0,0,1,2,1,12.395001965045504
29,4.8,1,0,2,2,2,2,1,3.020731790895242
24,4.8,5,2,0,0,1,0,1,6.219456753001566
32,4.7,5,0,0,0,1,0,1,13.805866600777579
30,4.6,0,0,2,2,0,0,1,13.766038615057486
22,4.8,0,1,0,0,1,0,1,10.738021146085408
33,4.9,4,1,0,0,1,0,0,4.66463214926593
39,4.5,2,3,2,3,0,0,1,19.446922355228416
33,5.0,2,3,0,0,1,0,3,12.082423061296744
38,4.7,1,3,0,0,1,0,2,14.016330762694189
22,4.5,5,3,0,0,1,0,0,10.883809439830864
29,4.8,0,2,1,2,1,0,2,6.049870868802052
26,4.7,1,0,1,1,1,0,1,3.1097607897731416
22,4.5,5,3,0,2,1,2,1,4.531022925038043
31,4.6,3,3,1,2,2,0,1,12.270997217360403
25,4.7,4,1,0,2,1,0,1,19.849922765880866
38,4.8,1,3,0,0,1,0,0,16.82258132783111
39,4.7,5,1,1,2,1,2,0,10.550295445173377
27,4.8,0,0,2,3,1,2,0,3.0145952544337877
26,5.0,0,3,0,0,1,0,1,7.636642780346185
25,4.8,0,0,1,3,2,2,1,4.601882860109106
30,3.6,3,3,1,2,2,0,1,16.69518872988874
24,4.5,4,2,2,3,0,2,0,1.5493596705178603
39,4.6,0,0,0,3,1,2,0,10.693136840483943
30,4.3,0,3,1,2,2,0,2,10.550954672911281
36,5.0,2,0,0,3,1,2,0,17.25937671693666
27,4.9,2,1,1,0,2,0,1,13.961250521758789
35,4.9,2,0,2,1,2,0,1,10.625000785116185
37,4.1,3,3,0,3,1,0,3,7.53567547694219
37,4.6,1,2,2,3,0,2,1,1.4882514790819021
24,4.7,4,3,1,1,2,2,1,10.574953229197801
29,4.8,3,0,2,2,0,0,0,12.235622216061369
32,4.8,5,0,1,3,2,0,0,7.551297987342759
28,4.6,0,1,1,3,1,2,1,6.276138627413788
35,3.3,4,0,0,3,1,0,0,10.737260597764733
36,4.6,1,0,0,2,1,0,1,3.1028516424561308
39,4.6,0,1,1,1,2,0,1,6.135893319343082
38,4.1,4,1,0,2,1,0,1,12.39518332634847
32,4.6,0,3,1,0,2,0,2,20.24338536883607
29,4.9,2,2,2,2,2,2,0,6.049679408115345
36,3.6,5,3,1,1,1,0,2,19.63445092983647
20,4.8,1,3,1,3,2,0,1,10.69100092566136
24,4.8,1,0,0,1,1,0,1,3.0361474408830214
27,4.7,1,0,1,0,2,0,0,7.6696078159334125
25,4.6,3,1,1,2,2,0,1,4.707104052532131
39,4.3,5,3,0,3,1,0,1,4.648439519378341
35,4.9,0,0,2,0,1,0,0,3.0148133247158118
39,4.7,1,0,0,0,1,0,1,9.307994788103352
38,4.6,3,3,2,3,2,0,0,13.661199383826538
34,5.0,4,0,2,3,1,0,0,1.5103782350769634
28,4.9,5,1,0,1,1,0,1,7.53597858638528
30,5.0,4,3,1,0,1,0,0,8.97664002013468
26,4.6,4,3,0,0,1,0,1,10.578800208859526
20,5.0,3,3,2,3,2,0,1,17.043078203708387
36,4.5,0,3,0,3,1,0,1,4.401778926556969
30,4.7,5,3,2,3,2,0,1,9.414207472710384
26,4.5,5,2,2,1,2,0,1,5.951847295146883
34,4.6,3,1,0,2,1,0,1,4.5208616651671925
27,4.9,4,1,0,2,1,2,1,4.647989396386271
39,4.8,5,0,2,0,1,0,1,7.669768196606531
37,4.6,4,3,1,0,2,0,1,9.296712100181459
30,4.7,1,3,2,2,1,0,1,7.774335904782853
28,4.8,0,1,0,1,1,2,1,9.106851796519031
27,5.0,5,3,2,0,0,2,1,12.236518875749548
27,4.6,1,3,2,1,2,0,0,12.081730065273959
38,4.1,4,1,0,0,1,0,1,16.82470009074351
24,4.9,2,3,2,3,2,0,0,9.043276670143742
24,5.0,3,3,2,3,2,0,1,10.625600819309248
37,4.9,0,0,2,0,2,0,0,19.632465719463095
35,4.9,1,1,2,3,0,0,1,6.041656803069341
29,4.7,3,3,0,3,1,2,1,7.536191437029747
31,4.2,3,3,0,2,1,0,1,19.63267330546414
24,4.8,3,2,0,1,1,0,1,6.135893319343082
23,4.7,3,1,0,0,1,0,0,4.588477172966504
25,4.8,4,3,0,0,1,0,0,10.884116727933907
33,4.7,0,3,0,0,1,0,3,13.750484667228228
38,4.9,3,0,2,2,0,2,1,3.0983565220917844
39,5.0,5,0,2,0,1,0,0,19.340303385746232
25,4.6,0,3,2,3,1,0,1,9.414207472710384
32,5.0,3,1,0,3,1,0,1,6.205329631071514
38,4.6,1,3,2,3,0,0,1,7.551946417880856
33,4.7,5,1,1,1,2,0,0,6.07163451350371
20,4.7,2,1,0,2,1,0,0,4.537333134049501
27,4.5,2,0,1,0,2,0,0,9.308216432218837
38,4.7,0,0,1,3,2,0,1,3.138069407388937
25,4.4,5,3,0,0,1,0,1,10.983241696284242
38,4.6,4,3,2,0,1,2,1,12.057182695080286
21,4.9,2,0,1,3,2,0,0,1.5104570964085187
37,4.6,2,0,2,0,2,2,0,1.5296416592868687
37,4.7,0,1,1,0,1,0,0,10.846831683111873
20,4.4,2,0,0,1,1,0,1,1.511375124852561
38,4.9,4,3,2,3,1,2,1,9.074224662551039
37,5.0,1,1,0,1,1,0,1,9.29737332587202
27,5.0,4,1,0,0,1,0,0,4.6022298948329174
38,4.6,2,0,1,3,1,0,1,4.64840007277159
24,4.9,3,3,2,3,2,0,1,7.647844017126521
29,4.5,4,2,1,3,2,2,0,6.219654922307474
29,4.8,0,0,0,1,1,0,1,13.568216181015066
32,4.7,3,3,0,1,1,0,1,9.414207472710384
30,4.5,0,3,0,0,1,0,1,10.689046567961848
29,4.8,4,3,2,2,2,2,1,17.25937671693666
24,4.9,4,1,2,2,0,0,1,19.591442016211666
21,4.8,3,3,1,2,2,2,1,9.295779160009928
30,4.6,5,3,0,1,1,2,1,4.46435443172717
39,3.7,5,1,2,0,0,0,1,10.846484916351105
31,4.8,2,2,0,0,1,0,1,5.855682716336693
31,5.0,1,3,0,2,1,0,1,14.014892416133286
22,4.6,0,0,2,3,2,0,0,3.059161133140722
23,4.1,4,2,0,1,1,1,0,6.276138627413788
30,4.8,4,0,1,3,2,0,1,10.737746566804505
22,4.8,4,1,2,2,2,0,1,4.648417563481357
39,4.1,1,1,2,2,2,0,2,16.612640590667922
37,3.9,3,3,1,0,2,0,1,10.549456138286754
24,4.9,4,3,0,1,1,0,0,13.611101106406846
28,4.9,2,0,2,0,2,0,0,1.5495191538550044
33,4.7,4,3,0,2,1,0,1,4.707104052532131
29,4.8,4,3,2,3,0,2,1,20.39744277518833
38,5.0,2,2,2,2,1,0,1,6.049848888722569
23,4.7,1,0,1,2,1,0,1,7.562208879649091
35,4.6,5,1,0,3,1,2,1,7.845173108613386
34,4.4,0,1,0,1,1,0,1,4.648799378421782
27,4.3,2,0,0,3,1,2,1,9.308214731000806
26,4.9,0,1,1,2,1,0,1,12.142087258477051
31,4.9,3,0,1,3,2,0,1,17.130715312307963
24,4.6,3,2,1,2,1,0,1,6.03183662266173
37,5.0,0,0,2,1,2,2,0,3.138069407388937
36,5.0,0,0,2,2,1,2,0,1.5292265566054064
26,4.7,4,3,1,0,2,0,1,4.531299613902238
20,4.9,5,2,2,1,2,2,0,3.138069407388937
31,4.7,3,3,1,1,1,0,1,4.521805068141998
33,4.6,1,0,0,3,1,0,0,13.943080692285987
29,4.9,5,0,1,2,2,2,0,3.0989631816495353
26,3.7,4,3,0,0,1,2,1,4.602433230763186
33,4.7,0,0,1,2,2,0,1,20.141430602265977
30,4.8,0,1,1,3,2,0,0,4.537439164405112
39,4.9,1,2,0,2,1,0,1,1.554902837646469
32,4.9,4,0,1,0,1,0,1,1.5548963739937318
39,4.8,5,2,2,0,0,2,1,6.072052934816887
37,4.1,3,3,0,0,1,0,1,7.6699654332761495
37,4.1,2,1,2,0,2,0,1,19.632388800580525
27,3.5,4,3,0,3,1,2,3,8.927404257514164
24,4.1,5,0,0,3,1,0,1,3.0359488095300162
34,5.0,4,2,0,2,1,0,1,6.095345572803739
31,4.1,2,3,0,2,1,0,1,19.631187551423558
29,4.7,5,3,0,0,1,0,1,4.6022298948329174
22,4.6,2,2,1,0,2,0,0,6.136198133072297
33,4.8,4,3,0,1,1,2,1,19.340303385746232
26,4.7,2,1,0,0,1,0,1,4.464163123690884
23,5.0,0,2,1,1,1,0,1,1.5113480002410753
30,4.6,1,0,0,0,1,2,0,3.0145607836709103
34,4.7,3,2,0,2,1,0,3,1.5341077478966478
33,3.6,1,0,2,3,2,0,2,16.694580779303383
20,4.6,3,1,1,2,1,0,1,4.602309648628082
28,4.9,4,0,1,2,2,0,1,2.976280715993169
22,4.4,3,0,0,0,1,0,1,3.138069407388937
20,4.9,3,3,1,1,2,0,1,7.553786610742463
34,4.2,5,0,0,1,1,0,1,1.5495199304592948
36,4.1,1,3,1,3,2,0,0,16.577488524535223
39,5.0,5,0,2,0,2,0,0,7.562182477576536
21,5.0,1,0,2,2,0,0,1,12.552275755914396
35,4.1,2,2,2,1,2,2,0,3.0589705915603407
37,4.6,0,2,2,3,2,0,1,5.952089618361531
33,4.6,3,0,2,3,2,0,1,4.707104052532131
24,4.5,3,3,1,3,1,0,0,4.583876758825484
23,4.6,3,2,2,1,2,0,1,6.197859747845191
24,4.8,4,0,2,0,2,0,0,1.5179323327587648
39,4.2,3,0,0,1,1,0,1,1.4962437027974014
24,4.5,5,0,1,2,1,2,0,1.5070945252544081
38,4.8,1,3,2,2,2,0,0,13.96160834095749
33,4.8,2,3,1,3,1,0,1,17.0403824485857
31,4.6,2,2,0,1,1,2,1,6.106736943461254
25,4.9,1,3,0,2,1,0,1,10.737985595793765
30,4.2,0,1,0,1,1,0,1,4.533919157319212
28,4.9,3,0,1,0,1,2,0,20.14090525524496
22,5.0,3,0,0,3,1,0,1,16.584585782777236
37,4.8,4,1,1,1,1,0,0,6.196592923971632
23,5.0,2,3,0,1,1,2,1,7.5898326710939505
37,5.0,4,0,2,1,2,2,1,1.5492629780593916
30,4.6,0,0,2,1,2,0,0,9.295204891130112
22,5.0,0,0,1,1,1,0,1,19.940782302250376
39,5.0,3,0,2,3,2,0,1,12.41049548273377
39,4.9,0,0,0,1,1,0,2,10.686261979646481
20,4.6,5,0,2,3,1,2,1,1.5273046056475252
39,4.8,0,0,0,3,1,2,1,3.0992369870686693
30,4.6,1,2,1,3,2,0,1,5.952102906712126
39,4.7,2,1,1,0,2,0,0,9.307756519895385
33,5.0,4,3,0,0,1,0,0,9.047534562732666
37,4.9,4,0,0,3,1,0,1,3.138069407388937
29,4.8,4,3,0,2,1,0,1,10.901549011154783
21,4.6,1,3,1,2,1,0,1,10.73739964566126
22,4.2,3,3,0,0,1,0,0,4.6236321120702835
34,4.8,5,1,1,3,2,0,1,7.7460150995922366
24,4.8,0,3,2,0,0,0,1,9.307757372286968
31,4.8,4,3,0,0,1,0,1,19.318557341457304
26,4.8,3,0,1,1,2,0,0,1.551472641050793
25,4.6,3,3,2,0,2,0,0,4.647989333607506
29,4.8,4,0,2,2,0,0,1,3.067961273728762
35,4.4,1,3,1,0,1,0,1,10.571070841305188
36,5.0,2,1,0,3,1,0,2,10.844873954336267
28,5.0,5,3,2,0,0,0,0,7.647645466260274
29,4.8,4,3,0,0,1,0,0,10.69511863363468
28,4.5,3,3,1,2,2,0,1,10.415553616088543
22,4.9,4,0,2,0,0,0,1,9.329347284017294
36,4.3,0,0,0,2,1,0,1,12.235968121546597
29,4.9,4,3,2,3,1,0,1,4.488574126599569
36,4.4,2,0,0,2,1,0,1,1.5549743779303518
20,4.8,0,0,2,3,0,2,0,1.4884133108381385
28,4.6,4,3,2,1,2,0,1,17.063961737396863
24,4.7,5,1,2,2,0,2,0,7.705091176861489
35,4.7,4,3,0,0,1,2,3,13.993239375923967
36,4.1,2,2,2,2,2,0,1,3.059094162826021
39,5.0,4,3,0,0,1,0,1,16.79174975722801
28,4.8,0,0,2,0,2,0,1,17.063828892740126
31,4.6,2,3,0,3,1,1,1,16.82388200573448
24,4.5,0,3,0,0,1,0,0,7.756917958870651
30,4.7,1,2,0,3,1,0,1,1.5103108007659514
24,4.3,1,3,1,0,1,0,1,16.365888153130857
20,4.1,5,0,0,2,1,0,0,7.845173108613386
38,4.5,1,1,0,3,1,0,0,19.64203826749578
37,4.9,1,1,0,1,1,0,2,16.349709040954476
37,4.0,3,1,1,3,2,0,0,4.664736409311615
39,5.0,2,0,1,1,1,0,1,3.0993562253811637
27,4.8,5,3,1,2,1,0,0,7.845173108613386
33,4.8,4,0,0,3,1,2,1,9.068123622922432
20,4.5,2,3,2,0,0,0,0,4.664612741262876
29,4.0,0,3,2,2,2,0,1,12.39246562577745
21,4.8,5,3,1,1,2,0,1,13.944427583887085
33,4.7,0,3,1,1,1,0,1,13.46416098201621
31,5.0,1,2,1,0,1,0,1,1.5495199304592948
36,4.7,5,0,1,2,2,0,0,12.552275755914396
21,4.8,3,0,1,1,1,0,0,13.993207493260824
33,4.5,4,1,2,0,1,0,0,4.52214357884438
27,4.8,4,0,1,0,2,0,1,7.647735476670979
22,4.6,3,2,2,3,2,0,0,1.5690347154047222
23,4.6,3,3,1,1,1,0,1,9.158988976533381
36,5.0,2,3,0,0,1,1,2,17.25937671693666
26,4.8,4,0,1,0,2,0,0,3.020740639039143
21,4.4,5,3,0,3,1,0,1,12.410114380262947
26,4.8,4,2,2,3,0,0,0,5.952037333361409
21,4.8,0,0,2,3,0,0,1,16.696505540691582
28,5.0,0,0,0,3,1,0,0,12.235622216061369
25,4.7,2,1,0,1,1,2,0,9.32903211951959
36,4.7,4,0,2,3,2,2,0,3.1145835966801934
25,4.2,0,3,2,1,2,2,1,4.647448680585375
23,4.6,5,0,2,3,2,0,0,1.5514583744992787
34,5.0,5,0,2,0,2,0,1,16.695945260596357
29,4.9,5,1,0,0,1,0,1,11.902753837483976
31,4.7,0,1,2,2,2,0,1,16.57522844648933
39,4.8,1,3,2,0,0,2,0,4.654006561672502
38,5.0,0,0,0,1,1,0,1,7.319447506612484
35,4.6,5,0,2,3,2,2,0,1.5495264997487161
36,4.6,1,0,2,1,2,0,1,9.067909956121467
24,4.5,4,0,0,3,1,0,0,3.01443903185168
36,4.6,1,3,2,1,2,0,0,16.796650852962177
23,4.8,5,0,0,2,1,0,1,20.211618399305323
24,4.7,3,2,1,0,2,2,0,6.229511178424571
30,4.6,5,1,1,2,1,2,1,12.143356311935612
39,4.6,4,0,1,3,2,0,0,17.0403824485857
36,4.9,3,2,0,0,1,0,0,3.021232807221428
35,4.6,1,0,0,3,1,2,0,1.5125527024916743
29,4.5,0,1,0,3,1,0,1,4.532421028606297
36,4.5,2,1,1,2,1,2,0,4.707104052532131
35,4.8,1,1,2,0,2,0,1,10.737869262533064
39,4.8,4,3,2,0,2,0,1,13.993481240858118
21,4.5,2,0,0,0,1,0,0,1.5267378464998722
21,4.9,1,3,1,1,2,0,0,4.52182618432303
22,4.8,4,1,1,1,1,2,0,12.058029851305768
36,5.0,2,3,2,2,1,0,1,13.59255263372884
35,5.0,3,0,2,3,1,0,1,10.586748925687122
21,4.7,3,0,2,1,1,0,1,7.845173108613386
39,4.9,2,1,2,1,0,2,1,19.34516289256635
23,4.6,4,3,2,3,0,0,0,19.372091757799158
21,4.7,0,3,1,0,2,2,1,20.166129779840556
38,5.0,2,3,2,0,1,2,1,9.297354296195136
33,4.6,1,3,0,3,1,0,1,19.8823960800054
24,2.6,4,0,1,1,2,0,1,13.390909796014382
20,4.9,2,1,1,3,1,0,0,4.588614628081121
27,5.0,0,1,0,1,1,0,1,12.438925818440378
31,4.8,3,1,1,3,2,0,1,12.41049548273377
