Delivery_person_Age,Delivery_person_Ratings,label_Weatherconditions,label_Road_traffic_density,Vehicle_condition,label_Type_of_order,label_Type_of_vehicle,label_City,multiple_deliveries,Geo_distance
34,4.8,4,3,0,1,1,0,1,7.634236711867242
33,4.7,5,0,1,0,2,0,1,13.943064995438718
37,4.5,3,3,1,2,2,2,0,13.563296444846982
38,4.7,1,1,1,2,2,2,1,6.229481359742259
36,4.6,3,0,2,3,2,0,0,12.271760427740944
34,4.3,2,1,2,3,2,2,0,7.5898326710939505
20,5.0,1,0,2,2,2,0,1,1.5690347154047222
24,4.1,3,3,0,1,1,2,1,13.391457989567927
37,4.6,1,0,0,0,1,0,1,1.5496181081278617
21,4.9,0,1,1,2,1,0,1,14.121309628180253
22,4.8,4,3,2,1,2,0,1,7.845173108613386
31,4.6,2,3,0,2,1,0,0,8.927426919167306
32,4.7,1,3,2,0,0,0,1,7.6332594124464945
25,5.0,5,0,1,0,2,0,1,3.022646538476122
20,4.9,2,0,0,1,1,0,1,20.53705131974552
26,4.5,2,1,0,1,1,0,1,7.439710376287253
30,4.9,5,0,1,3,2,0,1,16.369397991530544
36,4.7,1,3,2,0,1,0,2,10.686762059785702
31,4.6,3,2,0,2,1,0,0,2.976075159073704
25,4.7,1,2,1,0,1,2,0,6.2197451154173
37,4.5,3,1,2,1,0,0,1,6.07166469461589
25,4.7,1,3,0,3,1,0,1,11.902753837483976
21,4.8,1,3,0,2,1,0,2,17.042862519365322
32,4.8,2,0,2,1,2,2,1,11.737833961110447
32,4.3,1,3,1,3,1,0,0,20.212199139843758
38,5.0,0,2,1,3,1,0,1,6.276138627413788
26,4.5,1,1,0,2,1,0,1,19.941385867885913
34,4.3,0,0,1,0,2,0,0,19.72955857320923
35,4.7,4,0,2,1,0,0,0,3.138069407388937
23,4.0,0,3,1,1,2,0,0,17.10244951726794
23,4.9,2,1,1,0,2,0,1,17.04433026158667
21,4.9,5,3,1,1,2,0,1,16.622905344727307
34,4.6,0,3,0,0,1,0,1,20.166286848244525
28,4.7,5,0,2,1,1,2,0,9.308258482124039
28,4.7,0,0,2,3,2,0,0,3.1098846908757523
39,4.9,3,1,1,1,1,0,1,12.392594903405588
31,4.6,0,3,1,1,2,0,0,4.6015967158497135
31,4.6,1,0,0,0,1,0,1,3.1098783151608616
35,4.8,0,1,0,2,1,2,0,12.081765497939642
33,4.4,3,0,0,1,1,0,0,3.0991445105162145
35,4.8,2,1,0,1,1,0,0,11.89134431979865
24,5.0,1,0,1,3,1,0,1,4.64796321502366
21,4.7,3,3,0,2,1,0,1,9.164099415262326
34,4.4,2,3,2,2,2,2,2,13.747942635381355
20,4.9,1,0,0,1,1,0,0,20.39744277518833
35,4.8,2,3,0,1,1,0,0,10.706613368220644
33,3.6,1,0,1,3,2,2,1,19.879046170844394
25,4.9,2,1,1,0,2,0,1,7.619024337745754
27,4.7,2,1,1,3,1,0,0,7.634172816143166
34,4.7,2,0,2,0,0,2,0,16.577557538844168
27,4.6,2,3,0,1,1,0,1,12.143356311935612
28,4.6,2,2,2,1,0,0,1,3.0992369870686693
37,4.9,5,0,2,2,0,0,1,14.121309628180253
30,4.9,3,0,2,3,1,0,1,9.162403230196174
23,3.8,4,3,0,0,1,1,0,4.521501817012449
24,4.9,3,2,0,1,1,0,1,6.198608309962826
35,4.2,5,1,2,1,0,0,0,17.045251004667662
30,4.9,4,1,1,1,1,0,0,4.601965759352709
36,4.7,2,3,1,1,1,0,1,11.922757469496618
24,4.8,5,1,2,2,1,0,1,6.0289175975154645
36,4.9,3,0,1,1,2,0,0,1.529598495160872
36,4.8,2,0,2,2,0,0,1,20.39744277518833
27,3.4,4,0,1,1,2,0,1,20.212460530271784
31,4.7,3,0,1,3,2,0,1,1.5549743779303518
34,4.7,4,0,2,1,2,2,0,12.081103812841032
33,3.8,5,1,2,1,2,2,1,20.489791126657945
35,4.9,3,1,2,2,2,0,1,17.040241344664327
21,4.6,3,0,1,3,1,0,1,4.654234974133976
30,4.8,4,3,0,0,1,2,1,12.411023439149888
34,4.8,4,0,2,2,2,0,0,1.5295340177411298
20,4.2,5,3,0,0,1,0,1,19.646111584179177
39,4.8,4,0,1,2,2,0,0,7.6354430632058685
23,4.6,1,3,1,0,2,0,1,13.745187955153046
34,4.7,0,0,1,1,1,2,1,1.510312629964539
35,4.3,5,0,0,2,1,0,1,1.507218281413716
27,5.0,5,3,2,2,1,0,1,16.694595026696987
33,4.7,5,0,2,1,0,0,1,3.036120069998185
24,4.8,4,1,1,3,1,0,0,12.214161102936735
34,4.1,5,3,1,3,2,0,1,19.85002952070244
23,4.4,5,3,0,0,1,0,0,7.67052558411646
33,4.7,4,1,1,3,1,0,1,10.413406275388782
38,4.7,2,1,1,1,2,0,0,9.245826665693794
35,4.9,1,0,0,2,1,0,1,1.5514034361579578
22,4.5,1,0,2,3,2,2,0,1.5341077478966478
36,4.7,4,0,1,2,1,0,1,10.859028405381666
24,4.6,0,0,2,3,1,0,0,10.571531279029786
27,4.8,0,1,0,1,1,2,1,4.46435443172717
34,5.0,3,2,2,0,2,0,1,3.014546614978054
27,4.5,2,0,0,1,1,2,1,16.8739423417276
28,4.6,0,0,1,1,1,0,0,7.7455168127771685
34,4.7,5,1,0,3,1,0,1,13.747935433701342
29,4.4,1,3,2,1,0,2,2,10.883781468541267
30,4.6,1,0,0,0,1,0,1,3.0250084659147034
24,4.7,0,3,0,1,1,0,1,17.25937671693666
25,4.6,3,0,1,0,2,2,0,13.59255263372884
29,4.1,1,3,2,1,2,0,1,12.438508883723852
31,4.8,3,0,2,2,1,0,0,1.5103183815574097
33,4.1,1,2,2,2,2,2,1,6.041138156549961
30,4.3,1,3,1,3,1,0,0,19.659120188820904
30,4.7,2,0,1,3,1,0,0,1.5073380516053525
29,4.7,1,1,0,1,1,0,1,10.586839147737281
23,4.8,5,1,0,2,1,0,1,5.961899096860373
31,4.8,4,0,2,0,0,2,1,3.014385561380863
22,4.8,3,3,1,2,1,2,1,12.081089159931416
36,4.5,4,0,0,1,1,0,0,7.556237134874611
29,4.8,1,3,0,0,1,0,1,16.366706397807285
31,4.9,4,0,2,2,2,2,1,1.5125527024916743
32,3.8,3,3,1,3,2,0,1,17.064639509884806
20,4.5,2,0,0,2,1,0,0,3.102782976271218
27,5.0,0,3,1,1,1,0,2,12.39518332634847
25,4.9,3,0,2,0,2,0,0,16.34977493979549
30,4.8,0,1,1,3,1,0,0,7.747307276930582
21,4.7,2,0,2,1,1,2,0,3.0359027903496822
26,4.6,0,0,0,1,1,2,0,4.654131934698198
39,4.9,0,3,2,1,1,0,1,13.565053945838057
26,4.7,0,1,0,3,1,0,0,16.138483813096713
36,5.0,0,3,0,3,1,0,1,16.576592238300005
20,4.8,4,0,0,2,1,0,1,2.9768087767782925
36,4.8,1,1,1,3,2,0,1,10.845823925902426
23,4.6,5,1,1,3,2,0,1,8.927712060693983
20,5.0,4,1,0,0,1,0,0,7.3192111719586705
35,4.6,5,1,1,0,1,0,2,7.443866993367354
31,5.0,2,1,0,2,1,0,2,12.272430559996877
34,3.5,0,0,2,0,0,0,0,13.993345286741215
22,4.8,4,1,2,2,1,0,0,10.85936741861396
24,4.9,0,1,1,1,2,0,0,16.578948791660057
26,4.8,4,0,1,3,2,0,1,1.5513638984572686
29,4.9,2,3,1,2,1,0,1,17.25937671693666
27,4.7,0,1,0,1,1,0,1,9.308216432218837
33,4.1,2,0,0,2,1,0,1,1.4880947062710086
39,5.0,5,0,2,0,2,0,0,7.562182477576536
38,4.6,2,1,1,0,2,0,0,10.983241696284242
24,4.3,4,2,0,0,1,2,0,1.5103782350769634
33,4.6,4,3,2,3,0,0,1,12.098945248444322
24,4.5,2,0,2,0,1,2,1,3.0543219597053017
31,4.2,3,0,0,0,1,0,1,1.5574848319874761
26,4.7,1,0,2,1,1,2,0,1.4881116477290899
25,4.6,0,1,1,0,2,0,0,8.928193235546871
25,4.7,5,1,0,0,1,0,0,7.7565348477012
28,4.7,1,3,0,0,1,0,1,4.707104052532131
27,4.5,3,1,0,1,1,0,0,9.203840392783624
30,5.0,3,0,1,2,2,0,1,3.059161133140722
35,4.8,5,0,2,0,1,0,1,16.577783315974713
28,4.7,4,0,0,3,1,2,1,19.846780345572487
31,5.0,5,3,2,1,1,0,1,17.063961737396863
32,4.7,2,0,1,0,1,0,1,19.845164623281903
25,4.7,2,0,1,2,1,2,1,2.973206328872894
31,4.8,0,2,0,2,1,0,1,5.961659763323107
33,4.6,4,1,2,0,1,0,0,12.14347211320189
39,4.2,0,3,1,2,2,2,0,7.439646912705203
30,4.6,1,3,0,2,1,0,1,19.729460138980883
29,4.8,3,3,2,0,2,2,0,12.236050766443851
21,4.7,2,1,0,3,1,2,0,5.953388781270091
31,4.7,4,3,2,0,2,0,1,10.860006649397052
38,4.2,0,3,2,3,0,0,2,19.589860370731515
38,4.3,3,0,0,3,1,0,2,4.5541099145681745
25,4.9,1,1,2,0,2,0,1,13.76537967893881
39,4.7,1,0,1,0,2,2,1,1.5179748068736865
37,4.8,2,1,0,3,1,0,1,10.550190731676736
32,4.5,3,3,2,3,2,0,0,10.550164239141058
31,5.0,0,3,2,0,0,0,0,16.823768285553772
22,4.5,3,1,1,0,2,2,1,5.9519211114907655
36,4.1,0,0,0,0,1,0,1,20.245418454259593
29,4.5,2,0,2,3,2,0,1,13.564071378154335
20,4.7,2,0,2,2,0,2,0,1.5271543706841988
39,4.6,3,0,1,2,2,2,1,9.062116557948446
35,4.4,2,3,0,3,1,0,2,13.944529384855876
37,5.0,4,0,0,3,1,0,0,9.414207472710384
39,4.6,0,1,2,3,2,0,1,13.413151962170083
33,4.8,5,2,2,0,1,0,1,1.5549425189076143
35,4.6,0,0,2,0,2,2,1,13.591519386308438
35,4.8,0,3,1,2,2,2,1,7.534513856473747
22,4.8,4,3,0,1,1,0,1,12.3962386715408
31,4.6,4,3,0,0,1,2,1,13.611101106406846
26,4.8,4,1,1,3,2,0,0,7.551946417880856
28,4.8,0,1,1,0,2,0,1,10.550012732384415
29,4.6,4,3,1,2,1,2,0,4.5317745916199
24,4.8,3,3,2,3,2,0,0,14.121309628180253
24,4.9,2,1,1,3,2,0,1,17.10244951726794
22,5.0,0,3,1,1,1,2,0,16.872139881746353
32,5.0,0,0,2,3,1,0,0,3.0358329337402403
24,4.7,3,1,0,1,1,2,0,9.414207472710384
27,4.6,5,1,1,1,2,0,0,10.884207405487084
23,4.7,4,0,1,3,2,2,0,3.1098107554080703
38,4.5,0,0,2,0,0,2,0,4.664633134444105
33,4.2,4,1,0,2,1,0,0,13.804558948437169
34,4.4,3,3,0,0,1,0,1,13.591761495895774
26,4.0,0,3,1,1,1,0,0,17.25937671693666
33,4.9,2,0,0,2,1,0,1,17.10252275797518
22,4.6,5,0,1,3,1,0,1,3.035951262375807
20,4.9,0,2,1,2,1,0,1,1.5341913598609305
31,4.9,0,0,2,2,2,0,0,9.064394801904212
28,4.6,5,1,1,1,2,0,0,4.521816413824638
36,4.7,4,0,2,1,2,2,0,16.79253633397431
32,4.1,5,3,0,1,1,2,0,9.296672611790163
36,4.5,3,1,2,2,2,0,1,17.25937671693666
36,4.6,3,1,0,1,1,2,1,20.39744277518833
34,4.5,2,0,0,2,1,0,1,3.1097872918366303
31,4.3,5,0,0,2,1,0,1,9.16245242046385
28,4.5,0,0,0,2,1,0,1,3.1027828005859606
30,4.9,4,3,2,1,0,0,1,10.57160040591472
30,4.3,0,3,1,1,2,0,1,19.659104803876666
29,4.7,4,0,0,2,1,2,0,20.39744277518833
20,4.8,3,0,2,2,0,0,0,1.51806015615622
39,4.8,1,0,0,0,1,0,1,4.664774304201985
23,4.8,4,1,1,2,1,0,1,4.530898781872517
37,4.2,0,0,1,1,2,0,0,10.58671194847277
21,4.9,5,0,1,0,2,0,0,16.45559299350639
28,4.8,4,1,0,3,1,0,1,7.746447000058102
28,4.9,3,1,0,0,1,2,1,9.041800997209414
23,4.7,4,1,0,0,1,2,1,6.07163451350371
27,4.7,2,1,1,0,2,0,1,9.414207472710384
39,4.9,1,0,1,0,1,0,1,3.0991445105162145
23,4.9,4,1,2,0,1,2,1,11.922757469496618
29,5.0,1,0,2,1,0,2,1,3.02065083853194
24,4.6,2,1,1,0,2,0,1,4.654184877609342
29,4.9,2,3,0,0,1,0,1,12.438631313169449
38,4.9,5,1,0,2,1,0,1,19.59020125047545
30,4.9,4,1,2,0,1,0,1,6.205124725899045
20,4.5,5,3,0,0,1,0,1,4.647625792527508
30,4.1,1,3,2,1,0,0,2,19.072081414403467
35,4.8,0,0,2,1,1,2,1,3.0358006157563437
32,4.8,0,3,2,2,2,0,2,12.271931674508645
37,4.7,5,1,1,2,2,0,1,9.294709019108158
35,4.0,5,2,1,0,2,0,1,6.135765048576284
25,5.0,1,1,2,2,0,0,1,4.707104052532131
20,4.7,1,3,2,0,2,0,1,7.552708807307073
22,4.6,1,3,1,2,1,0,1,16.455585212715622
23,4.9,5,3,2,2,2,0,1,10.69511863363468
34,4.8,1,1,1,1,2,0,1,9.32995691639106
24,4.8,0,1,1,2,2,0,0,10.73739964566126
22,4.8,1,1,1,2,2,2,0,6.276138627413788
33,4.7,0,2,1,1,2,0,1,6.197217478385286
20,4.9,3,0,2,1,1,0,1,1.5102682507811203
32,4.7,1,1,1,2,2,0,1,20.13775691483711
38,4.9,2,0,2,3,1,2,1,1.5496338870197348
39,4.2,2,3,0,2,1,0,0,13.611034203648224
37,4.8,1,0,0,3,1,0,0,3.05382337868605
27,4.5,0,0,0,3,1,0,1,10.78627518413563
20,4.6,1,3,0,1,1,0,1,19.73160753912271
37,4.7,1,3,0,2,1,0,1,10.846484916351105
39,4.9,0,3,2,2,0,0,0,12.396712257294642
26,4.9,4,0,0,1,1,0,1,1.464091918442496
30,4.7,0,3,0,1,1,0,1,10.846008142377507
27,4.9,3,3,1,0,1,0,1,19.02583857486547
30,4.2,3,1,0,3,1,0,1,7.845173108613386
32,4.2,0,3,1,2,1,0,1,13.763140802008653
39,4.8,3,0,2,1,2,0,1,3.036148984255033
36,4.8,5,1,1,3,2,0,1,20.164987511903334
33,4.4,0,0,0,2,1,0,2,10.846702356618382
31,5.0,4,3,2,3,2,0,1,14.01549351067624
22,5.0,4,0,1,3,2,0,1,1.5074321241377435
30,4.0,3,3,1,1,2,0,0,7.747250131783333
20,4.7,1,2,2,2,1,0,1,6.197905447135886
28,4.6,0,3,0,2,1,0,2,10.846484916351105
26,4.7,0,1,2,2,1,0,1,9.296531667508171
33,4.4,3,3,0,0,1,0,1,9.414207472710384
24,4.9,5,0,2,3,2,2,1,3.0680253753423994
36,4.7,4,0,2,3,2,2,0,3.1145835966801934
39,5.0,2,1,1,1,1,0,1,13.599605483195429
39,4.6,4,3,0,3,1,0,1,4.402192713488331
23,4.7,3,3,1,3,1,0,1,7.536105682491125
31,4.9,4,3,2,3,2,0,1,7.439758078683771
26,4.8,4,1,2,3,1,2,0,10.738514442250725
27,4.9,2,0,1,2,2,2,0,12.054608307353124
21,5.0,5,2,0,1,1,2,0,6.03183662266173
36,4.0,1,2,1,1,1,0,2,6.0714137610243695
29,4.9,2,0,2,1,1,0,1,10.70661791253787
33,3.5,5,3,2,0,2,0,0,13.961787999463454
39,4.6,4,3,2,3,2,0,0,4.391596645458134
33,4.7,2,1,2,2,2,0,1,7.647844017126521
26,4.7,2,1,1,3,1,0,0,13.65977087384612
31,5.0,3,0,0,1,1,0,1,13.763140802008653
23,4.9,2,0,2,0,2,0,0,4.537453074096259
32,4.8,0,3,0,0,1,0,1,20.139338300047317
28,4.6,5,1,0,1,1,0,1,7.452031444350154
23,5.0,2,3,0,1,1,0,2,10.983241696284242
39,4.6,4,0,0,1,1,0,1,2.976159387614025
24,4.7,5,1,0,1,1,0,1,20.212680295861247
33,3.8,4,3,1,0,1,0,1,16.36695177863809
26,4.5,5,0,1,3,2,2,0,7.845173108613386
20,5.0,5,1,0,0,1,0,1,13.562011132719297
34,4.5,4,0,0,2,1,0,0,20.143689599486176
32,4.8,1,1,1,0,1,0,1,10.549588224835514
24,4.7,3,3,1,2,2,0,0,4.654148771748324
24,4.8,5,1,2,2,0,0,1,13.591016959865945
34,4.6,2,0,2,2,2,0,0,9.045935436615224
24,4.9,4,1,1,2,2,0,1,12.143356311935612
25,4.7,2,3,2,0,0,2,0,9.106851796519031
32,4.7,0,1,2,1,1,0,1,9.061597007035513
28,4.9,1,0,0,0,1,0,1,13.942662529052548
34,4.6,4,1,0,0,1,0,1,19.939345878302394
25,4.9,2,1,0,1,1,0,1,6.107424091719353
35,4.1,2,1,0,1,1,0,1,7.845173108613386
29,4.9,5,3,1,0,1,0,0,10.666351085947428
38,4.8,0,0,0,3,1,0,1,1.510488906470837
23,4.9,0,1,0,2,1,0,0,4.647957994225859
24,4.0,1,3,2,2,1,0,2,13.391515800863722
37,4.7,3,0,2,2,0,0,1,17.25937671693666
33,4.1,5,3,0,0,1,0,2,10.548588900483892
30,4.9,3,0,2,2,2,0,1,7.635484045429887
30,4.4,1,3,2,3,2,0,2,20.39744277518833
26,4.6,0,0,1,3,2,2,0,1.5513238067891462
37,4.9,3,0,2,0,2,0,1,9.04326348406904
32,4.1,3,1,0,3,1,0,1,17.0403824485857
21,3.7,4,3,0,1,1,0,1,9.043173745968499
23,4.8,0,3,0,3,1,0,2,20.942419798396134
39,4.7,3,1,0,0,1,0,1,10.737260597764733
25,4.7,1,3,2,2,2,0,1,13.944242636152238
23,4.7,0,1,0,1,1,0,1,6.196473600483353
26,4.7,1,2,1,1,1,0,1,3.0590264164454792
34,4.6,5,1,1,3,1,0,1,8.929739832567664
39,4.2,3,0,0,0,1,0,1,8.942155523096792
33,4.9,4,2,0,0,1,0,1,1.5493046440218532
32,4.7,2,2,1,3,1,2,1,3.138069407388937
30,5.0,3,1,0,2,1,0,1,10.415578164604844
35,4.8,4,3,1,3,1,0,1,7.747336178631792
21,4.6,2,2,2,0,2,2,1,6.229597220457859
24,4.5,0,1,0,1,1,2,1,7.619024337745754
31,4.9,2,1,2,2,0,0,1,10.416024813980183
26,4.6,0,3,2,0,2,0,1,4.464112284290552
28,4.8,3,2,0,1,1,0,1,3.098668570898803
24,4.9,5,3,1,3,2,0,0,4.602456304255086
33,4.1,2,3,0,1,1,0,1,12.410728073817122
30,4.8,3,3,2,1,2,0,0,9.32903485721948
35,4.1,0,1,2,1,0,0,1,10.549643455118284
27,4.7,1,0,2,1,2,0,1,4.5880893658071775
29,4.9,4,0,1,1,1,0,1,1.5495191538550044
25,4.5,5,1,2,1,2,0,1,13.742674023125222
28,4.9,0,3,0,3,1,0,1,13.7129467437414
34,5.0,5,2,1,0,2,0,1,6.136198133072297
36,4.8,4,1,0,2,1,0,1,6.2297765867643315
33,4.8,3,3,2,0,0,0,1,12.271866644290368
31,4.9,4,3,0,3,1,0,1,12.143465932015227
30,4.3,3,3,2,1,2,0,1,4.530901473573473
33,4.5,2,3,2,0,2,0,0,17.063828892740126
37,4.7,4,0,2,2,1,0,0,12.057126334016957
21,4.6,2,0,2,1,1,0,0,9.204006069212316
31,4.0,3,0,0,2,1,0,1,1.507319328344442
29,5.0,1,3,2,0,0,0,1,10.884149321826849
21,4.5,0,3,0,2,1,0,1,10.705863314140746
27,4.4,5,0,0,2,1,0,1,3.059379238509978
36,4.8,5,3,1,0,2,0,1,19.80727750998453
34,4.6,1,2,0,1,1,0,1,5.952037333361409
29,4.6,5,3,0,1,1,2,0,4.648468135611128
26,4.9,1,0,1,0,2,0,0,19.881709995994314
28,4.1,0,1,1,1,2,2,1,12.098945248444322
27,4.6,0,2,1,3,2,0,1,6.110622448539019
38,4.7,1,0,1,1,2,2,0,9.245997715924586
23,4.8,3,3,1,0,2,2,1,16.366777076931328
38,5.0,0,3,2,2,1,0,3,13.94565841258047
23,4.6,4,2,2,3,1,0,0,3.015972061485994
21,4.8,4,2,2,3,2,2,1,6.108360812908674
24,4.9,4,1,2,0,2,0,0,16.13948883836116
25,4.5,2,1,2,0,2,2,0,12.189785837079153
31,4.6,5,1,0,2,1,0,0,16.577488524535223
27,4.9,1,3,2,2,1,0,0,7.439658832141149
39,4.9,5,0,2,3,2,0,1,3.025033485970421
22,4.1,1,3,1,1,2,0,0,10.624490627783038
35,4.9,4,1,0,0,1,0,0,16.82388200573448
21,4.9,5,1,2,3,2,0,0,10.625346368622562
26,4.7,2,0,0,1,1,2,1,13.99370174353592
38,4.9,5,0,0,3,1,0,1,20.141520381959786
20,4.5,2,0,2,2,2,2,1,1.5341913598609305
31,4.7,0,1,1,3,1,0,0,7.439658832141149
30,4.6,0,0,1,3,1,0,1,12.393068064322298
32,4.8,2,1,0,1,1,0,2,13.942286436722357
29,4.8,2,2,0,2,1,2,1,4398.27936786427
26,4.8,1,1,1,3,1,2,1,7.5897674326727005
35,5.0,3,3,1,0,1,0,1,13.563296444846982
37,3.6,5,3,1,1,1,2,0,20.24357737062185
26,4.7,1,0,0,3,1,2,1,9.204006069212316
38,4.6,5,3,2,3,2,0,1,13.66012243987222
21,4.8,1,3,0,2,1,0,0,4.521503515521097
36,4.7,5,1,1,2,2,0,1,4.588679297487378
35,4.4,2,3,2,1,1,0,1,10.859198634087065
23,4.7,5,3,0,3,1,0,1,7.634236711867242
37,4.1,2,3,1,0,1,0,1,10.983241696284242
38,5.0,0,2,1,2,2,0,1,6.276138627413788
25,4.2,0,1,1,1,2,0,1,10.62503240483848
29,4.9,5,3,1,0,1,0,1,7.556715348301329
29,4.8,1,0,0,3,1,2,0,10.846013590625741
37,4.9,2,0,1,2,1,0,0,3.138069407388937
34,4.6,0,0,0,3,1,0,1,3.1030005392970845
22,4.3,1,3,2,1,0,0,1,19.73112598347896
38,5.0,3,2,1,1,2,0,1,1.5514033908342408
38,4.8,4,0,2,3,1,0,1,3.02065083853194
32,4.8,3,1,0,1,1,0,0,7.745931643123964
39,4.7,4,3,2,0,2,0,0,13.942528825315236
31,4.7,3,1,0,0,1,0,1,6.0286740052559145
22,4.9,2,1,2,1,0,0,1,4.5880989083845405
26,4.7,0,1,0,0,1,0,1,10.85936741861396
38,4.9,4,2,2,1,1,2,0,5.9518321918394275
33,4.9,4,1,2,1,1,0,0,12.552275755914396
26,4.7,4,1,2,3,2,0,1,20.86185554038022
20,4.7,2,3,2,2,0,2,1,7.551455556046012
32,4.7,0,0,1,3,2,0,1,16.57522844648933
34,4.6,0,3,0,3,1,2,1,7.774433406393336
37,4.7,0,3,0,1,1,0,1,12.057018583052514
22,4.8,5,0,1,1,1,0,0,3.022891526228553
30,4.9,1,0,1,2,1,2,0,3.138069407388937
39,4.1,2,2,1,2,2,0,1,5.950862376179603
39,4.2,1,1,2,1,0,0,1,10.737928231087151
22,4.2,5,0,0,1,1,2,1,7.562268445733439
32,4.6,2,2,1,0,2,0,0,6.20541663672186
29,5.0,0,0,0,1,1,0,0,16.694580779303383
34,4.6,1,1,0,0,1,0,0,13.946382240927942
37,4.0,0,3,2,2,2,0,2,4.464007619139331
32,4.8,2,1,1,1,2,0,1,16.584480021069968
21,4.8,3,3,2,3,2,0,1,8.91874209836903
35,4.9,3,0,1,2,1,0,1,1.5112654641612857
33,4.0,5,3,0,2,1,0,1,10.687630840937478
39,4.8,2,0,1,3,1,0,0,16.949079287487923
39,4.5,4,1,2,0,0,0,0,4.537508178520531
27,4.7,0,1,0,2,1,0,1,9.174732338667047
34,4.6,4,1,0,1,1,2,2,12.235105512421491
31,4.7,2,0,2,0,2,0,0,10.846021334892523
28,4.5,4,0,0,0,1,0,1,10.8458765385546
37,4.9,4,0,1,2,2,0,0,2.9348579378714508
23,4.7,1,1,0,3,1,0,0,14.121309628180253
36,4.8,2,3,1,2,1,0,1,7.757102346541481
24,4.6,1,0,0,3,1,2,0,9.175803174868914
20,4.7,3,2,1,1,2,0,0,1.5492463111619397
24,4.9,3,3,1,3,1,2,1,20.862681628841905
38,4.0,0,3,2,1,0,0,1,16.822951404385034
36,4.3,2,0,0,2,1,0,1,3.067961273728762
28,4.9,4,3,2,1,1,0,1,12.552275755914396
37,4.8,5,2,1,0,1,2,1,3.0986894561589557
22,4.8,0,2,1,1,2,0,1,1.4888875145065654
27,4.7,2,0,1,1,1,2,1,7.4521721391222435
39,4.9,1,2,0,2,1,0,1,1.554902837646469
27,4.7,4,3,1,3,1,0,0,13.390419540255117
20,4.8,4,0,0,2,1,2,1,4.602309648628082
27,4.9,2,3,2,1,0,2,1,4.707104052532131
21,4.7,0,3,1,1,1,2,1,4.664633134444105
26,4.8,0,3,0,1,1,2,0,12.410450496479083
34,4.8,4,3,1,0,1,0,0,10.624868125959805
36,4.7,5,0,0,2,1,0,1,12.142579186700369
32,4.3,2,2,2,1,2,0,1,6.03147005953607
33,4.3,3,3,0,2,1,0,1,13.806284013812137
27,4.6,0,0,0,0,1,0,1,13.961628799415337
29,4.6,3,3,1,0,2,2,1,19.6436594029501
32,4.2,3,1,1,0,2,0,1,12.438529701270445
22,4.1,5,0,0,3,1,0,0,3.138069407388937
35,5.0,1,3,2,0,2,0,0,14.121309628180253
28,4.8,4,3,2,1,2,0,0,17.103050518544617
32,4.6,3,0,0,0,1,0,0,19.631219158599137
27,4.9,5,1,0,0,1,0,0,6.0277133346279195
25,4.6,3,2,0,1,1,2,1,1.5180971067320304
24,4.6,1,1,1,1,1,2,1,13.94264133303747
23,4.8,1,2,2,3,2,0,0,2.9777179937144274
37,4.7,2,1,1,1,2,0,1,9.164099415262326
21,5.0,5,3,2,1,2,0,0,4.588831209737105
31,4.9,0,1,0,3,1,0,0,10.572487634373488
26,4.6,0,0,1,0,2,0,0,3.1027828005859606
29,4.6,1,0,1,2,1,2,1,4.654346370087346
26,4.9,0,1,1,2,1,0,1,12.142087258477051
32,4.9,4,2,1,1,1,0,1,6.049865202309801
32,4.9,4,0,2,0,0,2,0,7.535714912807709
36,4.8,3,0,2,3,1,0,1,3.01454444374032
38,4.5,0,0,2,1,2,0,0,13.803724422616416
32,5.0,3,1,2,1,2,0,1,7.647792401997623
23,4.6,4,3,2,3,0,0,0,19.372091757799158
33,4.7,3,0,1,1,2,0,1,3.0681857879594796
24,4.0,5,3,0,3,1,0,0,17.03932066407865
26,4.1,0,1,2,1,2,0,1,19.940435790617883
38,4.3,5,3,0,3,1,0,1,19.8570306806362
32,4.3,5,1,0,1,1,0,0,17.040057337914522
23,4.6,4,0,2,1,0,2,1,16.823894329937325
39,4.1,2,3,1,0,2,0,1,7.562153377641838
39,4.6,4,1,2,1,2,0,1,19.590887799045845
30,4.0,3,2,2,0,0,0,1,6.205720759051468
31,4.6,4,3,0,2,1,0,1,4.664677959716757
34,4.8,4,0,2,2,1,0,0,12.057293898874809
32,4.5,1,0,2,0,0,0,1,19.8823960800054
32,4.9,2,2,1,2,1,0,1,2.927873597588593
20,4.7,1,3,0,3,1,0,2,12.062014847067482
24,4.7,0,3,1,3,1,0,1,13.66012243987222
26,4.6,4,1,2,2,2,2,0,8.929739832567664
33,4.3,4,1,0,0,1,0,1,12.396234245113261
31,4.8,4,0,2,0,1,0,1,4.589078879821043
39,4.5,3,1,2,0,0,0,1,10.571127831273872
27,4.8,3,3,2,3,1,0,0,13.564225848680342
36,3.6,2,3,1,2,1,0,2,10.846021334892523
24,4.8,2,1,2,3,2,2,0,4.6484737812260795
27,4.6,1,0,1,3,2,2,0,9.29607684465195
22,4.6,5,3,2,3,1,0,1,19.849333041264373
29,4.8,2,1,1,0,2,0,1,10.57160040591472
26,4.6,4,3,2,3,2,0,1,10.844889295136394
35,4.1,3,1,2,3,1,0,1,19.632388800580525
39,4.2,3,3,0,2,1,2,1,20.13922443146019
34,4.9,1,2,0,2,1,0,0,1.54958711395227
38,4.9,5,1,2,3,2,0,1,6.19680534366793
26,4.8,2,3,0,3,1,2,1,19.65920738874082
